SignalType=Sawtooth
Amplitude=5
Frequency=5
PointsCount=1000
time	value
0.257	2.8500000000000014
0.258	2.9000000000000004
0.259	2.9499999999999993
0.26	3.0000000000000004
0.261	3.0500000000000016
0.262	3.1000000000000005
0.263	3.1499999999999995
0.264	3.2000000000000006
0.265	3.2500000000000018
0.266	3.3000000000000007
0.267	3.3499999999999996
0.268	3.400000000000001
0.269	3.450000000000002
0.27	3.500000000000001
0.271	3.55
0.272	3.600000000000001
0.273	3.650000000000002
0.274	3.700000000000001
0.275	3.75
0.276	3.800000000000001
0.277	3.8500000000000023
0.278	3.9000000000000012
0.279	3.95
0.28	4.000000000000002
0.281	4.0500000000000025
0.28200000000000003	4.100000000000001
0.28300000000000003	4.15
0.28400000000000003	4.200000000000001
0.28500000000000003	4.250000000000003
0.28600000000000003	4.300000000000002
0.28700000000000003	4.3500000000000005
0.28800000000000003	4.400000000000002
0.289	4.449999999999998
0.29	4.5
0.291	4.549999999999999
0.292	4.6
0.293	4.649999999999999
0.294	4.699999999999999
0.295	4.749999999999998
0.296	4.8
0.297	4.849999999999999
0.298	4.9
0.299	4.949999999999999
0.3	-5
0.301	-4.950000000000001
0.302	-4.9
0.303	-4.850000000000001
0.304	-4.8
0.305	-4.750000000000001
0.306	-4.699999999999999
0.307	-4.65
0.308	-4.6
0.309	-4.550000000000001
0.31	-4.5
0.311	-4.450000000000001
0.312	-4.3999999999999995
0.313	-4.3500000000000005
0.314	-4.299999999999999
0.315	-4.25
0.316	-4.199999999999999
0.317	-4.15
0.318	-4.1
0.319	-4.050000000000001
0.32	-3.999999999999999
0.321	-3.95
0.322	-3.899999999999999
0.323	-3.85
0.324	-3.799999999999999
0.325	-3.75
0.326	-3.699999999999999
0.327	-3.65
0.328	-3.5999999999999988
0.329	-3.55
0.33	-3.4999999999999987
0.331	-3.4499999999999997
0.332	-3.3999999999999986
0.333	-3.3499999999999996
0.334	-3.2999999999999985
0.335	-3.2499999999999996
0.336	-3.1999999999999984
0.337	-3.1499999999999995
0.338	-3.0999999999999983
0.339	-3.0499999999999994
0.34	-2.9999999999999982
0.341	-2.9499999999999993
0.342	-2.899999999999998
0.343	-2.849999999999999
0.34400000000000003	-2.799999999999998
0.34500000000000003	-2.749999999999999
0.34600000000000003	-2.699999999999998
0.34700000000000003	-2.649999999999999
0.34800000000000003	-2.599999999999998
0.34900000000000003	-2.549999999999999
0.35000000000000003	-2.499999999999998
0.35100000000000003	-2.449999999999999
0.352	-2.400000000000002
0.353	-2.350000000000001
0.354	-2.3
0.355	-2.250000000000001
0.356	-2.200000000000002
0.357	-2.150000000000001
0.358	-2.0999999999999996
0.359	-2.0500000000000007
0.36	-2.0000000000000018
0.361	-1.9500000000000006
0.362	-1.8999999999999995
0.363	-1.8500000000000005
0.364	-1.8000000000000016
0.365	-1.7500000000000004
0.366	-1.6999999999999993
0.367	-1.6500000000000004
0.368	-1.6000000000000014
0.369	-1.5500000000000003
0.37	-1.4999999999999991
0.371	-1.4500000000000002
0.372	-1.4000000000000012
0.373	-1.35
0.374	-1.299999999999999
0.375	-1.25
0.376	-1.200000000000001
0.377	-1.15
0.378	-1.0999999999999988
0.379	-1.0499999999999998
0.38	-1.0000000000000009
0.381	-0.9499999999999997
0.382	-0.8999999999999986
0.383	-0.8499999999999996
0.384	-0.8000000000000007
0.385	-0.7499999999999996
0.386	-0.6999999999999984
0.387	-0.6499999999999995
0.388	-0.6000000000000005
0.389	-0.5499999999999994
0.39	-0.4999999999999982
0.391	-0.4499999999999993
0.392	-0.40000000000000036
0.393	-0.3499999999999992
0.394	-0.29999999999999805
0.395	-0.2499999999999991
0.396	-0.20000000000000018
0.397	-0.14999999999999902
0.398	-0.09999999999999787
0.399	-0.049999999999998934
0.4	0
0.401	0.049999999999998934
0.402	0.10000000000000231
0.403	0.15000000000000124
0.404	0.20000000000000018
0.405	0.25000000000000355
0.406	0.3000000000000025
0.40700000000000003	0.3500000000000014
0.40800000000000003	0.40000000000000036
0.40900000000000003	0.4499999999999993
0.41000000000000003	0.5000000000000027
0.41100000000000003	0.5500000000000016
0.41200000000000003	0.6000000000000005
0.41300000000000003	0.6500000000000039
0.41400000000000003	0.7000000000000028
0.41500000000000004	0.7500000000000018
0.41600000000000004	0.8000000000000007
0.417	0.8499999999999996
0.418	0.8999999999999986
0.419	0.9499999999999975
0.42	1.0000000000000009
0.421	1.0499999999999998
0.422	1.0999999999999988
0.423	1.1499999999999977
0.424	1.200000000000001
0.425	1.25
0.426	1.299999999999999
0.427	1.3499999999999979
0.428	1.4000000000000012
0.429	1.4500000000000002
0.43	1.4999999999999991
0.431	1.549999999999998
0.432	1.6000000000000014
0.433	1.6500000000000004
0.434	1.6999999999999993
0.435	1.7499999999999982
0.436	1.8000000000000016
0.437	1.8500000000000005
0.438	1.8999999999999995
0.439	1.9499999999999984
0.44	2.0000000000000018
0.441	2.0500000000000007
0.442	2.0999999999999996
0.443	2.1499999999999986
0.444	2.200000000000002
0.445	2.250000000000001
0.446	2.3
0.447	2.3499999999999988
0.448	2.400000000000002
0.449	2.450000000000001
0.45	2.5
0.451	2.549999999999999
0.452	2.6000000000000023
0.453	2.6500000000000012
0.454	2.7
0.455	2.749999999999999
0.456	2.8000000000000025
0.457	2.8500000000000014
0.458	2.9000000000000004
0.459	2.9499999999999993
0.46	3.0000000000000027
0.461	3.0500000000000016
0.462	3.1000000000000005
0.463	3.1499999999999995
0.464	3.200000000000003
0.465	3.2500000000000018
0.466	3.3000000000000007
0.467	3.3499999999999996
0.468	3.400000000000003
0.46900000000000003	3.450000000000002
0.47000000000000003	3.500000000000001
0.47100000000000003	3.55
0.47200000000000003	3.600000000000003
0.47300000000000003	3.650000000000002
0.47400000000000003	3.700000000000001
0.47500000000000003	3.75
0.47600000000000003	3.8000000000000034
0.47700000000000004	3.8500000000000023
0.47800000000000004	3.9000000000000012
0.47900000000000004	3.95
0.48	3.999999999999999
0.481	4.049999999999998
0.482	4.100000000000001
0.483	4.15
0.484	4.199999999999999
0.485	4.249999999999998
0.486	4.299999999999997
0.487	4.3500000000000005
0.488	4.3999999999999995
0.489	4.449999999999998
0.49	4.500000000000002
0.491	4.550000000000001
0.492	4.6
0.493	4.649999999999999
0.494	4.6999999999999975
0.495	4.750000000000001
0.496	4.8
0.497	4.849999999999999
0.498	4.900000000000002
0.499	4.950000000000001
0.5	-5
0.501	-4.950000000000001
0.502	-4.900000000000002
0.503	-4.849999999999999
0.504	-4.8
0.505	-4.750000000000001
0.506	-4.6999999999999975
0.507	-4.649999999999999
0.508	-4.6
0.509	-4.550000000000001
0.51	-4.500000000000002
0.511	-4.449999999999998
0.512	-4.3999999999999995
0.513	-4.3500000000000005
0.514	-4.299999999999997
0.515	-4.249999999999998
0.516	-4.199999999999999
0.517	-4.15
0.518	-4.100000000000001
0.519	-4.049999999999998
0.52	-3.999999999999999
0.521	-3.95
0.522	-3.899999999999997
0.523	-3.849999999999998
0.524	-3.799999999999999
0.525	-3.75
0.526	-3.700000000000001
0.527	-3.6499999999999977
0.528	-3.5999999999999988
0.529	-3.55
0.53	-3.4999999999999964
0.531	-3.4499999999999975
0.532	-3.3999999999999986
0.533	-3.3499999999999996
0.534	-3.3000000000000007
0.535	-3.2499999999999973
0.536	-3.1999999999999984
0.537	-3.1499999999999995
0.538	-3.099999999999996
0.539	-3.049999999999997
0.54	-2.9999999999999982
0.541	-2.9499999999999993
0.542	-2.9000000000000004
0.543	-2.849999999999997
0.544	-2.799999999999998
0.545	-2.749999999999999
0.546	-2.6999999999999957
0.547	-2.649999999999997
0.548	-2.599999999999998
0.549	-2.549999999999999
0.55	-2.5
0.551	-2.4499999999999966
0.552	-2.3999999999999977
0.553	-2.3499999999999988
0.554	-2.2999999999999954
0.555	-2.2499999999999964
0.556	-2.1999999999999975
0.557	-2.1499999999999986
0.558	-2.0999999999999996
0.559	-2.0499999999999963
0.56	-1.9999999999999973
0.561	-1.9499999999999984
0.562	-1.899999999999995
0.5630000000000001	-1.849999999999996
0.5640000000000001	-1.7999999999999972
0.5650000000000001	-1.7499999999999982
0.5660000000000001	-1.6999999999999993
0.5670000000000001	-1.649999999999996
0.5680000000000001	-1.599999999999997
0.5690000000000001	-1.549999999999998
0.5700000000000001	-1.4999999999999947
0.5710000000000001	-1.4499999999999957
0.5720000000000001	-1.3999999999999968
0.5730000000000001	-1.3499999999999979
0.5740000000000001	-1.299999999999999
0.5750000000000001	-1.2499999999999956
0.5760000000000001	-1.1999999999999966
0.577	-1.1500000000000021
0.578	-1.1000000000000032
0.579	-1.0500000000000043
0.58	-1.0000000000000009
0.581	-0.950000000000002
0.582	-0.900000000000003
0.583	-0.8499999999999996
0.584	-0.8000000000000007
0.585	-0.7500000000000018
0.586	-0.7000000000000028
0.587	-0.6500000000000039
0.588	-0.6000000000000005
0.589	-0.5500000000000016
0.59	-0.5000000000000027
0.591	-0.4499999999999993
0.592	-0.40000000000000036
0.593	-0.3500000000000014
0.594	-0.3000000000000025
0.595	-0.25000000000000355
0.596	-0.20000000000000018
0.597	-0.15000000000000124
0.598	-0.10000000000000231
0.599	-0.049999999999998934
0.6	0
0.601	0.049999999999998934
0.602	0.09999999999999787
0.603	0.1499999999999968
0.604	0.20000000000000018
0.605	0.2499999999999991
0.606	0.29999999999999805
0.607	0.3500000000000014
0.608	0.40000000000000036
0.609	0.4499999999999993
0.61	0.4999999999999982
0.611	0.5499999999999972
0.612	0.6000000000000005
0.613	0.6499999999999995
0.614	0.6999999999999984
0.615	0.7500000000000018
0.616	0.8000000000000007
0.617	0.8499999999999996
0.618	0.8999999999999986
0.619	0.9499999999999975
0.62	1.0000000000000009
0.621	1.0499999999999998
0.622	1.0999999999999988
0.623	1.1500000000000021
0.624	1.200000000000001
0.625	1.25
0.626	1.299999999999999
0.627	1.3499999999999979
0.628	1.4000000000000012
0.629	1.4500000000000002
0.63	1.4999999999999991
0.631	1.5500000000000025
0.632	1.6000000000000014
0.633	1.6500000000000004
0.634	1.6999999999999993
0.635	1.7499999999999982
0.636	1.8000000000000016
0.637	1.8500000000000005
0.638	1.8999999999999995
0.639	1.9500000000000028
0.64	2.0000000000000018
0.641	2.0500000000000007
0.642	2.0999999999999996
0.643	2.1499999999999986
0.644	2.200000000000002
0.645	2.250000000000001
0.646	2.3
0.647	2.350000000000003
0.648	2.400000000000002
0.649	2.450000000000001
0.65	2.5
0.651	2.549999999999999
0.652	2.6000000000000023
0.653	2.6500000000000012
0.654	2.7
0.655	2.7500000000000036
0.656	2.8000000000000025
0.657	2.8500000000000014
0.658	2.9000000000000004
0.659	2.9499999999999993
0.66	3.0000000000000027
0.661	3.0500000000000016
0.662	3.1000000000000005
0.663	3.150000000000004
0.664	3.200000000000003
0.665	3.2500000000000018
0.666	3.3000000000000007
0.667	3.3499999999999996
0.668	3.400000000000003
0.669	3.450000000000002
0.67	3.500000000000001
0.671	3.5500000000000043
0.672	3.600000000000003
0.673	3.650000000000002
0.674	3.700000000000001
0.675	3.75
0.676	3.8000000000000034
0.677	3.8500000000000023
0.678	3.9000000000000012
0.679	3.9500000000000046
0.68	4.0000000000000036
0.681	4.0500000000000025
0.682	4.100000000000001
0.683	4.15
0.684	4.200000000000004
0.685	4.250000000000003
0.686	4.300000000000002
0.687	4.350000000000005
0.6880000000000001	4.400000000000004
0.6890000000000001	4.450000000000003
0.6900000000000001	4.500000000000002
0.6910000000000001	4.550000000000001
0.6920000000000001	4.600000000000004
0.6930000000000001	4.650000000000003
0.6940000000000001	4.700000000000002
0.6950000000000001	4.750000000000005
0.6960000000000001	4.800000000000004
0.6970000000000001	4.850000000000003
0.6980000000000001	4.900000000000002
0.6990000000000001	4.950000000000001
0.7000000000000001	-4.999999999999996
0.7010000000000001	-4.949999999999997
0.7020000000000001	-4.899999999999998
0.7030000000000001	-4.849999999999994
0.704	-4.800000000000004
0.705	-4.750000000000001
0.706	-4.700000000000002
0.707	-4.650000000000003
0.708	-4.6
0.709	-4.550000000000001
0.71	-4.500000000000002
0.711	-4.450000000000003
0.712	-4.400000000000004
0.713	-4.3500000000000005
0.714	-4.300000000000002
0.715	-4.250000000000003
0.716	-4.199999999999999
0.717	-4.15
0.718	-4.100000000000001
0.719	-4.0500000000000025
0.72	-4.0000000000000036
0.721	-3.95
0.722	-3.9000000000000012
0.723	-3.8500000000000023
0.724	-3.799999999999999
0.725	-3.75
0.726	-3.700000000000001
0.727	-3.650000000000002
0.728	-3.600000000000003
0.729	-3.55
0.73	-3.500000000000001
0.731	-3.450000000000002
0.732	-3.3999999999999986
0.733	-3.3499999999999996
0.734	-3.3000000000000007
0.735	-3.2500000000000018
0.736	-3.200000000000003
0.737	-3.1499999999999995
0.738	-3.1000000000000005
0.739	-3.0500000000000016
0.74	-2.9999999999999982
0.741	-2.9499999999999993
0.742	-2.9000000000000004
0.743	-2.8500000000000014
0.744	-2.8000000000000025
0.745	-2.749999999999999
0.746	-2.7
0.747	-2.6500000000000012
0.748	-2.599999999999998
0.749	-2.549999999999999
0.75	-2.5
0.751	-2.450000000000001
0.752	-2.400000000000002
0.753	-2.3499999999999988
0.754	-2.3
0.755	-2.250000000000001
0.756	-2.1999999999999975
0.757	-2.1499999999999986
0.758	-2.0999999999999996
0.759	-2.0500000000000007
0.76	-2.0000000000000018
0.761	-1.9499999999999984
0.762	-1.8999999999999995
0.763	-1.8500000000000005
0.764	-1.7999999999999972
0.765	-1.7499999999999982
0.766	-1.6999999999999993
0.767	-1.6500000000000004
0.768	-1.6000000000000014
0.769	-1.549999999999998
0.77	-1.4999999999999991
0.771	-1.4500000000000002
0.772	-1.3999999999999968
0.773	-1.3499999999999979
0.774	-1.299999999999999
0.775	-1.25
0.776	-1.200000000000001
0.777	-1.1499999999999977
0.778	-1.0999999999999988
0.779	-1.0499999999999998
0.78	-0.9999999999999964
0.781	-0.9499999999999975
0.782	-0.8999999999999986
0.783	-0.8499999999999996
0.784	-0.8000000000000007
0.785	-0.7499999999999973
0.786	-0.6999999999999984
0.787	-0.6499999999999995
0.788	-0.5999999999999961
0.789	-0.5499999999999972
0.79	-0.4999999999999982
0.791	-0.4499999999999993
0.792	-0.40000000000000036
0.793	-0.349999999999997
0.794	-0.29999999999999805
0.795	-0.2499999999999991
0.796	-0.19999999999999574
0.797	-0.1499999999999968
0.798	-0.09999999999999787
0.799	-0.049999999999998934
0.8	0
0.801	0.049999999999998934
0.802	0.09999999999999787
0.803	0.15000000000000568
0.804	0.20000000000000462
0.805	0.25000000000000355
0.806	0.3000000000000025
0.807	0.3500000000000014
0.808	0.40000000000000036
0.809	0.4499999999999993
0.81	0.5000000000000071
0.811	0.550000000000006
0.812	0.600000000000005
0.8130000000000001	0.6500000000000039
0.8140000000000001	0.7000000000000028
0.8150000000000001	0.7500000000000018
0.8160000000000001	0.8000000000000007
0.8170000000000001	0.8499999999999996
0.8180000000000001	0.8999999999999986
0.8190000000000001	0.9500000000000064
0.8200000000000001	1.0000000000000053
0.8210000000000001	1.0500000000000043
0.8220000000000001	1.1000000000000032
0.8230000000000001	1.1500000000000021
0.8240000000000001	1.200000000000001
0.8250000000000001	1.25
0.8260000000000001	1.3000000000000078
0.8270000000000001	1.3500000000000068
0.8280000000000001	1.4000000000000057
0.8290000000000001	1.4500000000000046
0.8300000000000001	1.5000000000000036
0.8310000000000001	1.5500000000000025
0.8320000000000001	1.6000000000000014
0.833	1.6500000000000004
0.834	1.6999999999999993
0.835	1.7499999999999982
0.836	1.7999999999999972
0.837	1.849999999999996
0.838	1.899999999999995
0.839	1.9500000000000028
0.84	2.0000000000000018
0.841	2.0500000000000007
0.842	2.0999999999999996
0.843	2.1499999999999986
0.844	2.1999999999999975
0.845	2.2499999999999964
0.846	2.2999999999999954
0.847	2.3499999999999943
0.848	2.400000000000002
0.849	2.450000000000001
0.85	2.5
0.851	2.549999999999999
0.852	2.599999999999998
0.853	2.649999999999997
0.854	2.6999999999999957
0.855	2.7500000000000036
0.856	2.8000000000000025
0.857	2.8500000000000014
0.858	2.9000000000000004
0.859	2.9499999999999993
0.86	2.9999999999999982
0.861	3.049999999999997
0.862	3.099999999999996
0.863	3.149999999999995
0.864	3.200000000000003
0.865	3.2500000000000018
0.866	3.3000000000000007
0.867	3.3499999999999996
0.868	3.3999999999999986
0.869	3.4499999999999975
0.87	3.4999999999999964
0.871	3.5500000000000043
0.872	3.600000000000003
0.873	3.650000000000002
0.874	3.700000000000001
0.875	3.75
0.876	3.799999999999999
0.877	3.849999999999998
0.878	3.899999999999997
0.879	3.9499999999999957
0.88	4.0000000000000036
0.881	4.0500000000000025
0.882	4.100000000000001
0.883	4.15
0.884	4.199999999999999
0.885	4.249999999999998
0.886	4.299999999999997
0.887	4.350000000000005
0.888	4.400000000000004
0.889	4.450000000000003
0.89	4.500000000000002
0.891	4.550000000000001
0.892	4.6
0.893	4.649999999999999
0.894	4.6999999999999975
0.895	4.7499999999999964
0.896	4.800000000000004
0.897	4.850000000000003
0.898	4.900000000000002
0.899	4.950000000000001
0.9	-5
0.901	-4.950000000000001
0.902	-4.900000000000002
0.903	-4.849999999999994
0.904	-4.799999999999995
0.905	-4.7499999999999964
0.906	-4.6999999999999975
0.907	-4.649999999999999
0.908	-4.6
0.909	-4.550000000000001
0.91	-4.500000000000002
0.911	-4.450000000000003
0.912	-4.399999999999995
0.913	-4.349999999999996
0.914	-4.299999999999997
0.915	-4.249999999999998
0.916	-4.199999999999999
0.917	-4.15
0.918	-4.100000000000001
0.919	-4.049999999999994
0.92	-3.9999999999999947
0.921	-3.9499999999999957
0.922	-3.899999999999997
0.923	-3.849999999999998
0.924	-3.799999999999999
0.925	-3.75
0.926	-3.700000000000001
0.927	-3.650000000000002
0.928	-3.5999999999999943
0.929	-3.5499999999999954
0.93	-3.4999999999999964
0.931	-3.4499999999999975
0.932	-3.3999999999999986
0.933	-3.3499999999999996
0.934	-3.3000000000000007
0.935	-3.249999999999993
0.936	-3.199999999999994
0.937	-3.149999999999995
0.9380000000000001	-3.099999999999996
0.9390000000000001	-3.049999999999997
0.9400000000000001	-2.9999999999999982
0.9410000000000001	-2.9499999999999993
0.9420000000000001	-2.9000000000000004
0.9430000000000001	-2.8500000000000014
0.9440000000000001	-2.7999999999999936
0.9450000000000001	-2.7499999999999947
0.9460000000000001	-2.6999999999999957
0.9470000000000001	-2.649999999999997
0.9480000000000001	-2.599999999999998
0.9490000000000001	-2.549999999999999
0.9500000000000001	-2.5
0.9510000000000001	-2.449999999999992
0.9520000000000001	-2.3999999999999932
0.9530000000000001	-2.3499999999999943
0.9540000000000001	-2.2999999999999954
0.9550000000000001	-2.2499999999999964
0.9560000000000001	-2.1999999999999975
0.9570000000000001	-2.1499999999999986
0.9580000000000001	-2.0999999999999996
0.9590000000000001	-2.0500000000000007
0.96	-2.0000000000000018
0.961	-1.9500000000000028
0.962	-1.900000000000004
0.963	-1.850000000000005
0.964	-1.7999999999999972
0.965	-1.7499999999999982
0.966	-1.6999999999999993
0.967	-1.6500000000000004
0.968	-1.6000000000000014
0.969	-1.5500000000000025
0.97	-1.5000000000000036
0.971	-1.4500000000000046
0.972	-1.4000000000000057
0.973	-1.3499999999999979
0.974	-1.299999999999999
0.975	-1.25
0.976	-1.200000000000001
0.977	-1.1500000000000021
0.978	-1.1000000000000032
0.979	-1.0500000000000043
0.98	-0.9999999999999964
0.981	-0.9499999999999975
0.982	-0.8999999999999986
0.983	-0.8499999999999996
0.984	-0.8000000000000007
0.985	-0.7500000000000018
0.986	-0.7000000000000028
0.987	-0.6500000000000039
0.988	-0.600000000000005
0.989	-0.5499999999999972
0.99	-0.4999999999999982
0.991	-0.4499999999999993
0.992	-0.40000000000000036
0.993	-0.3500000000000014
0.994	-0.3000000000000025
0.995	-0.25000000000000355
0.996	-0.19999999999999574
0.997	-0.1499999999999968
0.998	-0.09999999999999787
0.999	-0.049999999999998934
