SignalType=Sawtooth
Amplitude=5
Frequency=10
PointsCount=1000
time	value
0.485	-1.5000000000000036
0.486	-1.4000000000000057
0.487	-1.299999999999999
0.488	-1.200000000000001
0.489	-1.1000000000000032
0.49	-0.9999999999999964
0.491	-0.8999999999999986
0.492	-0.8000000000000007
0.493	-0.7000000000000028
0.494	-0.600000000000005
0.495	-0.4999999999999982
0.496	-0.40000000000000036
0.497	-0.3000000000000025
0.498	-0.19999999999999574
0.499	-0.09999999999999787
0.5	0
0.501	0.09999999999999787
0.502	0.19999999999999574
0.503	0.3000000000000025
0.504	0.40000000000000036
0.505	0.4999999999999982
0.506	0.600000000000005
0.507	0.7000000000000028
0.508	0.8000000000000007
0.509	0.8999999999999986
0.51	0.9999999999999964
0.511	1.1000000000000032
0.512	1.200000000000001
0.513	1.299999999999999
0.514	1.4000000000000057
0.515	1.5000000000000036
0.516	1.6000000000000014
0.517	1.6999999999999993
0.518	1.7999999999999972
0.519	1.900000000000004
0.52	2.0000000000000018
0.521	2.0999999999999996
0.522	2.2000000000000064
0.523	2.3000000000000043
0.524	2.400000000000002
0.525	2.5
0.526	2.599999999999998
0.527	2.7000000000000046
0.528	2.8000000000000025
0.529	2.9000000000000004
0.53	3.000000000000007
0.531	3.100000000000005
0.532	3.200000000000003
0.533	3.3000000000000007
0.534	3.3999999999999986
0.535	3.5000000000000053
0.536	3.600000000000003
0.537	3.700000000000001
0.538	3.800000000000008
0.539	3.9000000000000057
0.54	4.0000000000000036
0.541	4.100000000000001
0.542	4.199999999999999
0.543	4.300000000000006
0.544	4.400000000000004
0.545	4.500000000000002
0.546	4.6000000000000085
0.547	4.700000000000006
0.548	4.800000000000004
0.549	4.900000000000002
0.55	-5
0.551	-4.899999999999993
0.552	-4.799999999999995
0.553	-4.6999999999999975
0.554	-4.599999999999991
0.555	-4.499999999999993
0.556	-4.399999999999995
0.557	-4.299999999999997
0.558	-4.199999999999999
0.559	-4.0999999999999925
0.56	-3.9999999999999947
0.561	-3.899999999999997
0.562	-3.79999999999999
0.5630000000000001	-3.699999999999992
0.5640000000000001	-3.5999999999999943
0.5650000000000001	-3.4999999999999964
0.5660000000000001	-3.3999999999999986
0.5670000000000001	-3.299999999999992
0.5680000000000001	-3.199999999999994
0.5690000000000001	-3.099999999999996
0.5700000000000001	-2.9999999999999893
0.5710000000000001	-2.8999999999999915
0.5720000000000001	-2.7999999999999936
0.5730000000000001	-2.6999999999999957
0.5740000000000001	-2.599999999999998
0.5750000000000001	-2.499999999999991
0.5760000000000001	-2.3999999999999932
0.577	-2.3000000000000043
0.578	-2.2000000000000064
0.579	-2.1000000000000085
0.58	-2.0000000000000018
0.581	-1.900000000000004
0.582	-1.800000000000006
0.583	-1.6999999999999993
0.584	-1.6000000000000014
0.585	-1.5000000000000036
0.586	-1.4000000000000057
0.587	-1.3000000000000078
0.588	-1.200000000000001
0.589	-1.1000000000000032
0.59	-1.0000000000000053
0.591	-0.8999999999999986
0.592	-0.8000000000000007
0.593	-0.7000000000000028
0.594	-0.600000000000005
0.595	-0.5000000000000071
0.596	-0.40000000000000036
0.597	-0.3000000000000025
0.598	-0.20000000000000462
0.599	-0.09999999999999787
0.6	0
0.601	0.09999999999999787
0.602	0.19999999999999574
0.603	0.2999999999999936
0.604	0.40000000000000036
0.605	0.4999999999999982
0.606	0.5999999999999961
0.607	0.7000000000000028
0.608	0.8000000000000007
0.609	0.8999999999999986
0.61	0.9999999999999964
0.611	1.0999999999999943
0.612	1.200000000000001
0.613	1.299999999999999
0.614	1.3999999999999968
0.615	1.5000000000000036
0.616	1.6000000000000014
0.617	1.6999999999999993
0.618	1.7999999999999972
0.619	1.899999999999995
0.62	2.0000000000000018
0.621	2.0999999999999996
0.622	2.1999999999999975
0.623	2.3000000000000043
0.624	2.400000000000002
0.625	2.5
0.626	2.599999999999998
0.627	2.6999999999999957
0.628	2.8000000000000025
0.629	2.9000000000000004
0.63	2.9999999999999982
0.631	3.100000000000005
0.632	3.200000000000003
0.633	3.3000000000000007
0.634	3.3999999999999986
0.635	3.4999999999999964
0.636	3.600000000000003
0.637	3.700000000000001
0.638	3.799999999999999
0.639	3.9000000000000057
0.64	4.0000000000000036
0.641	4.100000000000001
0.642	4.199999999999999
0.643	4.299999999999997
0.644	4.400000000000004
0.645	4.500000000000002
0.646	4.6
0.647	4.700000000000006
0.648	4.800000000000004
0.649	4.900000000000002
0.65	-5
0.651	-4.900000000000002
0.652	-4.799999999999995
0.653	-4.6999999999999975
0.654	-4.6
0.655	-4.499999999999993
0.656	-4.399999999999995
0.657	-4.299999999999997
0.658	-4.199999999999999
0.659	-4.100000000000001
0.66	-3.9999999999999947
0.661	-3.899999999999997
0.662	-3.799999999999999
0.663	-3.699999999999992
0.664	-3.5999999999999943
0.665	-3.4999999999999964
0.666	-3.3999999999999986
0.667	-3.3000000000000007
0.668	-3.199999999999994
0.669	-3.099999999999996
0.67	-2.9999999999999982
0.671	-2.8999999999999915
0.672	-2.7999999999999936
0.673	-2.6999999999999957
0.674	-2.599999999999998
0.675	-2.5
0.676	-2.3999999999999932
0.677	-2.2999999999999954
0.678	-2.1999999999999975
0.679	-2.0999999999999908
0.68	-1.999999999999993
0.681	-1.899999999999995
0.682	-1.7999999999999972
0.683	-1.6999999999999993
0.684	-1.5999999999999925
0.685	-1.4999999999999947
0.686	-1.3999999999999968
0.687	-1.29999999999999
0.6880000000000001	-1.1999999999999922
0.6890000000000001	-1.0999999999999943
0.6900000000000001	-0.9999999999999964
0.6910000000000001	-0.8999999999999986
0.6920000000000001	-0.7999999999999918
0.6930000000000001	-0.699999999999994
0.6940000000000001	-0.5999999999999961
0.6950000000000001	-0.49999999999998934
0.6960000000000001	-0.3999999999999915
0.6970000000000001	-0.2999999999999936
0.6980000000000001	-0.19999999999999574
0.6990000000000001	-0.09999999999999787
0.7000000000000001	8.881784197001252E-15
0.7010000000000001	0.10000000000000675
0.7020000000000001	0.20000000000000462
0.7030000000000001	0.30000000000001137
0.704	0.3999999999999915
0.705	0.4999999999999982
0.706	0.5999999999999961
0.707	0.699999999999994
0.708	0.8000000000000007
0.709	0.8999999999999986
0.71	0.9999999999999964
0.711	1.0999999999999943
0.712	1.1999999999999922
0.713	1.299999999999999
0.714	1.3999999999999968
0.715	1.4999999999999947
0.716	1.6000000000000014
0.717	1.6999999999999993
0.718	1.7999999999999972
0.719	1.899999999999995
0.72	1.999999999999993
0.721	2.0999999999999996
0.722	2.1999999999999975
0.723	2.2999999999999954
0.724	2.400000000000002
0.725	2.5
0.726	2.599999999999998
0.727	2.6999999999999957
0.728	2.7999999999999936
0.729	2.9000000000000004
0.73	2.9999999999999982
0.731	3.099999999999996
0.732	3.200000000000003
0.733	3.3000000000000007
0.734	3.3999999999999986
0.735	3.4999999999999964
0.736	3.5999999999999943
0.737	3.700000000000001
0.738	3.799999999999999
0.739	3.899999999999997
0.74	4.0000000000000036
0.741	4.100000000000001
0.742	4.199999999999999
0.743	4.299999999999997
0.744	4.399999999999995
0.745	4.500000000000002
0.746	4.6
0.747	4.6999999999999975
0.748	4.800000000000004
0.749	4.900000000000002
0.75	-5
0.751	-4.900000000000002
0.752	-4.800000000000004
0.753	-4.6999999999999975
0.754	-4.6
0.755	-4.500000000000002
0.756	-4.399999999999995
0.757	-4.299999999999997
0.758	-4.199999999999999
0.759	-4.100000000000001
0.76	-4.0000000000000036
0.761	-3.899999999999997
0.762	-3.799999999999999
0.763	-3.700000000000001
0.764	-3.5999999999999943
0.765	-3.4999999999999964
0.766	-3.3999999999999986
0.767	-3.3000000000000007
0.768	-3.200000000000003
0.769	-3.099999999999996
0.77	-2.9999999999999982
0.771	-2.9000000000000004
0.772	-2.7999999999999936
0.773	-2.6999999999999957
0.774	-2.599999999999998
0.775	-2.5
0.776	-2.400000000000002
0.777	-2.2999999999999954
0.778	-2.1999999999999975
0.779	-2.0999999999999996
0.78	-1.999999999999993
0.781	-1.899999999999995
0.782	-1.7999999999999972
0.783	-1.6999999999999993
0.784	-1.6000000000000014
0.785	-1.4999999999999947
0.786	-1.3999999999999968
0.787	-1.299999999999999
0.788	-1.1999999999999922
0.789	-1.0999999999999943
0.79	-0.9999999999999964
0.791	-0.8999999999999986
0.792	-0.8000000000000007
0.793	-0.699999999999994
0.794	-0.5999999999999961
0.795	-0.4999999999999982
0.796	-0.3999999999999915
0.797	-0.2999999999999936
0.798	-0.19999999999999574
0.799	-0.09999999999999787
0.8	0
0.801	0.09999999999999787
0.802	0.19999999999999574
0.803	0.30000000000001137
0.804	0.40000000000000924
0.805	0.5000000000000071
0.806	0.600000000000005
0.807	0.7000000000000028
0.808	0.8000000000000007
0.809	0.8999999999999986
0.81	1.0000000000000142
0.811	1.100000000000012
0.812	1.20000000000001
0.8130000000000001	1.3000000000000078
0.8140000000000001	1.4000000000000057
0.8150000000000001	1.5000000000000036
0.8160000000000001	1.6000000000000014
0.8170000000000001	1.6999999999999993
0.8180000000000001	1.7999999999999972
0.8190000000000001	1.9000000000000128
0.8200000000000001	2.0000000000000107
0.8210000000000001	2.1000000000000085
0.8220000000000001	2.2000000000000064
0.8230000000000001	2.3000000000000043
0.8240000000000001	2.400000000000002
0.8250000000000001	2.5
0.8260000000000001	2.6000000000000156
0.8270000000000001	2.7000000000000135
0.8280000000000001	2.8000000000000114
0.8290000000000001	2.9000000000000092
0.8300000000000001	3.000000000000007
0.8310000000000001	3.100000000000005
0.8320000000000001	3.200000000000003
0.833	3.3000000000000007
0.834	3.3999999999999986
0.835	3.4999999999999964
0.836	3.5999999999999943
0.837	3.699999999999992
0.838	3.79999999999999
0.839	3.9000000000000057
0.84	4.0000000000000036
0.841	4.100000000000001
0.842	4.199999999999999
0.843	4.299999999999997
0.844	4.399999999999995
0.845	4.499999999999993
0.846	4.599999999999991
0.847	4.699999999999989
0.848	4.800000000000004
0.849	4.900000000000002
0.85	-5
0.851	-4.900000000000002
0.852	-4.800000000000004
0.853	-4.700000000000006
0.854	-4.6000000000000085
0.855	-4.499999999999993
0.856	-4.399999999999995
0.857	-4.299999999999997
0.858	-4.199999999999999
0.859	-4.100000000000001
0.86	-4.0000000000000036
0.861	-3.9000000000000057
0.862	-3.800000000000008
0.863	-3.70000000000001
0.864	-3.5999999999999943
0.865	-3.4999999999999964
0.866	-3.3999999999999986
0.867	-3.3000000000000007
0.868	-3.200000000000003
0.869	-3.100000000000005
0.87	-3.000000000000007
0.871	-2.8999999999999915
0.872	-2.7999999999999936
0.873	-2.6999999999999957
0.874	-2.599999999999998
0.875	-2.5
0.876	-2.400000000000002
0.877	-2.3000000000000043
0.878	-2.2000000000000064
0.879	-2.1000000000000085
0.88	-1.999999999999993
0.881	-1.899999999999995
0.882	-1.7999999999999972
0.883	-1.6999999999999993
0.884	-1.6000000000000014
0.885	-1.5000000000000036
0.886	-1.4000000000000057
0.887	-1.29999999999999
0.888	-1.1999999999999922
0.889	-1.0999999999999943
0.89	-0.9999999999999964
0.891	-0.8999999999999986
0.892	-0.8000000000000007
0.893	-0.7000000000000028
0.894	-0.600000000000005
0.895	-0.5000000000000071
0.896	-0.3999999999999915
0.897	-0.2999999999999936
0.898	-0.19999999999999574
0.899	-0.09999999999999787
0.9	0
0.901	0.09999999999999787
0.902	0.19999999999999574
0.903	0.30000000000001137
0.904	0.40000000000000924
0.905	0.5000000000000071
0.906	0.600000000000005
0.907	0.7000000000000028
0.908	0.8000000000000007
0.909	0.8999999999999986
0.91	0.9999999999999964
0.911	1.0999999999999943
0.912	1.20000000000001
0.913	1.3000000000000078
0.914	1.4000000000000057
0.915	1.5000000000000036
0.916	1.6000000000000014
0.917	1.6999999999999993
0.918	1.7999999999999972
0.919	1.9000000000000128
0.92	2.0000000000000107
0.921	2.1000000000000085
0.922	2.2000000000000064
0.923	2.3000000000000043
0.924	2.400000000000002
0.925	2.5
0.926	2.599999999999998
0.927	2.6999999999999957
0.928	2.8000000000000114
0.929	2.9000000000000092
0.93	3.000000000000007
0.931	3.100000000000005
0.932	3.200000000000003
0.933	3.3000000000000007
0.934	3.3999999999999986
0.935	3.500000000000014
0.936	3.600000000000012
0.937	3.70000000000001
0.9380000000000001	3.800000000000008
0.9390000000000001	3.9000000000000057
0.9400000000000001	4.0000000000000036
0.9410000000000001	4.100000000000001
0.9420000000000001	4.199999999999999
0.9430000000000001	4.299999999999997
0.9440000000000001	4.400000000000013
0.9450000000000001	4.500000000000011
0.9460000000000001	4.6000000000000085
0.9470000000000001	4.700000000000006
0.9480000000000001	4.800000000000004
0.9490000000000001	4.900000000000002
0.9500000000000001	-5
0.9510000000000001	-4.899999999999984
0.9520000000000001	-4.7999999999999865
0.9530000000000001	-4.699999999999989
0.9540000000000001	-4.599999999999991
0.9550000000000001	-4.499999999999993
0.9560000000000001	-4.399999999999995
0.9570000000000001	-4.299999999999997
0.9580000000000001	-4.199999999999999
0.9590000000000001	-4.100000000000001
0.96	-4.0000000000000036
0.961	-3.9000000000000057
0.962	-3.800000000000008
0.963	-3.70000000000001
0.964	-3.5999999999999943
0.965	-3.4999999999999964
0.966	-3.3999999999999986
0.967	-3.3000000000000007
0.968	-3.200000000000003
0.969	-3.100000000000005
0.97	-3.000000000000007
0.971	-2.9000000000000092
0.972	-2.8000000000000114
0.973	-2.6999999999999957
0.974	-2.599999999999998
0.975	-2.5
0.976	-2.400000000000002
0.977	-2.3000000000000043
0.978	-2.2000000000000064
0.979	-2.1000000000000085
0.98	-1.999999999999993
0.981	-1.899999999999995
0.982	-1.7999999999999972
0.983	-1.6999999999999993
0.984	-1.6000000000000014
0.985	-1.5000000000000036
0.986	-1.4000000000000057
0.987	-1.3000000000000078
0.988	-1.20000000000001
0.989	-1.0999999999999943
0.99	-0.9999999999999964
0.991	-0.8999999999999986
0.992	-0.8000000000000007
0.993	-0.7000000000000028
0.994	-0.600000000000005
0.995	-0.5000000000000071
0.996	-0.3999999999999915
0.997	-0.2999999999999936
0.998	-0.19999999999999574
0.999	-0.09999999999999787
