SignalType=Sine
Amplitude=5
Frequency=5
PointsCount=1000
time	value
0.134	-4.381533400219318
0.135	-4.455032620941839
0.136	-4.524135262330099
0.137	-4.5887731284199065
0.138	-4.648882429441257
0.139	-4.704403844771127
0.14	-4.755282581475767
0.14100000000000001	-4.801468428384716
0.14200000000000002	-4.842915805643156
0.14300000000000002	-4.879583809693737
0.14400000000000002	-4.911436253643443
0.145	-4.938441702975688
0.146	-4.960573506572389
0.147	-4.9778098230154
0.148	-4.990133642141358
0.149	-4.997532801828658
0.15	-5
0.151	-4.997532801828658
0.152	-4.990133642141358
0.153	-4.9778098230154
0.154	-4.9605735065723895
0.155	-4.938441702975689
0.156	-4.911436253643443
0.157	-4.879583809693738
0.158	-4.842915805643155
0.159	-4.801468428384715
0.16	-4.755282581475768
0.161	-4.704403844771128
0.162	-4.648882429441256
0.163	-4.588773128419906
0.164	-4.524135262330098
0.165	-4.45503262094184
0.166	-4.3815334002193165
0.167	-4.303710135019717
0.168	-4.221639627510075
0.169	-4.1354028713728095
0.17	-4.045084971874738
0.171	-3.9507750618784505
0.17200000000000001	-3.852566213878945
0.17300000000000001	-3.7505553481522975
0.17400000000000002	-3.644843137107058
0.17500000000000002	-3.535533905932735
0.176	-3.422735529643445
0.177	-3.3065593266182614
0.178	-3.1871199487434514
0.179	-3.0645352682648825
0.18	-2.938926261462367
0.181	-2.8104168892606545
0.182	-2.6791339748949854
0.183	-2.5452070787518597
0.184	-2.4087683705085765
0.185	-2.2699524986977346
0.186	-2.128896457825365
0.187	-1.9857394531739059
0.188	-1.8406227634233894
0.189	-1.693689601226457
0.19	-1.5450849718747384
0.191	-1.3949555301961483
0.192	-1.2434494358242725
0.193	-1.090716206982712
0.194	-0.9369065729286234
0.195	-0.7821723252011554
0.196	-0.6266661678215233
0.197	-0.4705415665925702
0.198	-0.3139525976465663
0.199	-0.1570537953906418
0.2	-1.2246467991473533E-15
0.201	0.1570537953906438
0.202	0.31395259764656835
0.203	0.4705415665925721
0.20400000000000001	0.6266661678215208
0.20500000000000002	0.7821723252011575
0.20600000000000002	0.9369065729286253
0.20700000000000002	1.090716206982714
0.20800000000000002	1.2434494358242745
0.209	1.3949555301961416
0.21	1.545084971874736
0.211	1.6936896012264548
0.212	1.840622763423387
0.213	1.9857394531738994
0.214	2.1288964578253626
0.215	2.269952498697733
0.216	2.4087683705085743
0.217	2.545207078751854
0.218	2.679133974894983
0.219	2.8104168892606523
0.22	2.9389262614623646
0.221	3.0645352682648808
0.222	3.18711994874345
0.223	3.3065593266182596
0.224	3.422735529643443
0.225	3.535533905932737
0.226	3.644843137107056
0.227	3.7505553481522984
0.228	3.852566213878946
0.229	3.9507750618784514
0.23	4.045084971874736
0.231	4.13540287137281
0.232	4.221639627510076
0.233	4.303710135019719
0.234	4.381533400219318
0.23500000000000001	4.45503262094184
0.23600000000000002	4.524135262330098
0.23700000000000002	4.5887731284199065
0.23800000000000002	4.648882429441257
0.23900000000000002	4.704403844771127
0.24	4.755282581475767
0.241	4.801468428384715
0.242	4.8429158056431545
0.243	4.879583809693736
0.244	4.911436253643443
0.245	4.938441702975688
0.246	4.960573506572389
0.247	4.9778098230154
0.248	4.990133642141358
0.249	4.997532801828658
0.25	5
0.251	4.997532801828658
0.252	4.990133642141358
0.253	4.9778098230154
0.254	4.9605735065723895
0.255	4.938441702975688
0.256	4.911436253643443
0.257	4.879583809693736
0.258	4.842915805643155
0.259	4.801468428384715
0.26	4.755282581475768
0.261	4.704403844771129
0.262	4.648882429441258
0.263	4.588773128419904
0.264	4.5241352623300966
0.265	4.455032620941838
0.266	4.3815334002193165
0.267	4.303710135019718
0.268	4.221639627510076
0.269	4.1354028713728095
0.27	4.045084971874738
0.271	3.950775061878453
0.272	3.852566213878943
0.273	3.750555348152295
0.274	3.644843137107055
0.275	3.5355339059327355
0.276	3.422735529643442
0.277	3.3065593266182587
0.278	3.1871199487434487
0.279	3.064535268264883
0.28	2.938926261462367
0.281	2.810416889260648
0.28200000000000003	2.6791339748949783
0.28300000000000003	2.5452070787518526
0.28400000000000003	2.4087683705085734
0.28500000000000003	2.2699524986977315
0.28600000000000003	2.1288964578253617
0.28700000000000003	1.9857394531739023
0.28800000000000003	1.8406227634233898
0.289	1.6936896012264577
0.29	1.545084971874739
0.291	1.394955530196149
0.292	1.2434494358242774
0.293	1.0907162069827172
0.294	0.9369065729286284
0.295	0.7821723252011604
0.296	0.6266661678215284
0.297	0.4705415665925796
0.298	0.3139525976465669
0.299	0.1570537953906424
0.3	1.8369701987210296E-15
0.301	-0.15705379539063874
0.302	-0.31395259764656325
0.303	-0.47054156659256713
0.304	-0.6266661678215159
0.305	-0.7821723252011481
0.306	-0.9369065729286161
0.307	-1.0907162069827134
0.308	-1.2434494358242738
0.309	-1.3949555301961452
0.31	-1.5450849718747353
0.311	-1.6936896012264544
0.312	-1.8406227634233863
0.313	-1.985739453173899
0.314	-2.128896457825358
0.315	-2.2699524986977364
0.316	-2.408768370508578
0.317	-2.545207078751857
0.318	-2.6791339748949827
0.319	-2.8104168892606523
0.32	-2.938926261462364
0.321	-3.0645352682648803
0.322	-3.187119948743446
0.323	-3.306559326618256
0.324	-3.422735529643446
0.325	-3.5355339059327395
0.326	-3.644843137107059
0.327	-3.750555348152298
0.328	-3.8525662138789456
0.329	-3.950775061878451
0.33	-4.045084971874736
0.331	-4.135402871372808
0.332	-4.221639627510078
0.333	-4.30371013501972
0.334	-4.38153340021932
0.335	-4.45503262094184
0.336	-4.524135262330098
0.337	-4.588773128419906
0.338	-4.648882429441256
0.339	-4.704403844771127
0.34	-4.755282581475767
0.341	-4.801468428384717
0.342	-4.842915805643157
0.343	-4.879583809693738
0.34400000000000003	-4.911436253643444
0.34500000000000003	-4.938441702975689
0.34600000000000003	-4.9605735065723895
0.34700000000000003	-4.9778098230154
0.34800000000000003	-4.990133642141358
0.34900000000000003	-4.997532801828658
0.35000000000000003	-5
0.35100000000000003	-4.997532801828657
0.352	-4.990133642141358
0.353	-4.9778098230154
0.354	-4.9605735065723895
0.355	-4.938441702975689
0.356	-4.911436253643445
0.357	-4.879583809693739
0.358	-4.842915805643156
0.359	-4.801468428384716
0.36	-4.755282581475769
0.361	-4.704403844771129
0.362	-4.648882429441258
0.363	-4.588773128419907
0.364	-4.5241352623301
0.365	-4.455032620941842
0.366	-4.381533400219322
0.367	-4.303710135019719
0.368	-4.221639627510076
0.369	-4.1354028713728095
0.37	-4.045084971874738
0.371	-3.9507750618784536
0.372	-3.852566213878949
0.373	-3.7505553481523006
0.374	-3.6448431371070615
0.375	-3.535533905932742
0.376	-3.4227355296434423
0.377	-3.306559326618259
0.378	-3.1871199487434487
0.379	-3.0645352682648834
0.38	-2.9389262614623672
0.381	-2.810416889260656
0.382	-2.6791339748949867
0.383	-2.545207078751861
0.384	-2.408768370508574
0.385	-2.269952498697732
0.386	-2.128896457825362
0.387	-1.9857394531739028
0.388	-1.8406227634233905
0.389	-1.6936896012264582
0.39	-1.5450849718747395
0.391	-1.3949555301961494
0.392	-1.243449435824278
0.393	-1.090716206982709
0.394	-0.9369065729286202
0.395	-0.7821723252011524
0.396	-0.6266661678215201
0.397	-0.47054156659257135
0.398	-0.3139525976465676
0.399	-0.15705379539064301
0.4	-2.4492935982947065E-15
0.401	0.157053795390647
0.402	0.3139525976465715
0.403	0.4705415665925753
0.404	0.6266661678215241
0.405	0.7821723252011563
0.406	0.9369065729286242
0.40700000000000003	1.090716206982713
0.40800000000000003	1.2434494358242734
0.40900000000000003	1.3949555301961447
0.41000000000000003	1.545084971874743
0.41100000000000003	1.6936896012264622
0.41200000000000003	1.840622763423394
0.41300000000000003	1.9857394531739065
0.41400000000000003	2.1288964578253657
0.41500000000000004	2.2699524986977355
0.41600000000000004	2.408768370508577
0.417	2.545207078751849
0.418	2.6791339748949747
0.419	2.810416889260652
0.42	2.9389262614623632
0.421	3.06453526826488
0.422	3.1871199487434456
0.423	3.306559326618255
0.424	3.4227355296434387
0.425	3.535533905932733
0.426	3.644843137107052
0.427	3.7505553481522975
0.428	3.8525662138789456
0.429	3.950775061878451
0.43	4.0450849718747355
0.431	4.135402871372807
0.432	4.221639627510073
0.433	4.303710135019715
0.434	4.381533400219315
0.435	4.455032620941836
0.436	4.524135262330098
0.437	4.588773128419906
0.438	4.648882429441256
0.439	4.704403844771127
0.44	4.755282581475767
0.441	4.801468428384714
0.442	4.8429158056431545
0.443	4.879583809693736
0.444	4.911436253643444
0.445	4.938441702975689
0.446	4.9605735065723895
0.447	4.9778098230154
0.448	4.990133642141358
0.449	4.997532801828658
0.45	5
0.451	4.997532801828658
0.452	4.990133642141358
0.453	4.9778098230154
0.454	4.960573506572389
0.455	4.938441702975688
0.456	4.911436253643443
0.457	4.879583809693737
0.458	4.842915805643156
0.459	4.801468428384716
0.46	4.755282581475769
0.461	4.704403844771129
0.462	4.648882429441255
0.463	4.588773128419905
0.464	4.5241352623300966
0.465	4.4550326209418385
0.466	4.381533400219317
0.467	4.303710135019719
0.468	4.221639627510076
0.46900000000000003	4.13540287137281
0.47000000000000003	4.045084971874734
0.47100000000000003	3.9507750618784487
0.47200000000000003	3.8525662138789434
0.47300000000000003	3.7505553481522957
0.47400000000000003	3.6448431371070553
0.47500000000000003	3.535533905932737
0.47600000000000003	3.422735529643443
0.47700000000000004	3.3065593266182596
0.47800000000000004	3.187119948743449
0.47900000000000004	3.0645352682648768
0.48	2.9389262614623677
0.481	2.8104168892606562
0.482	2.679133974894987
0.483	2.5452070787518615
0.484	2.4087683705085823
0.485	2.2699524986977404
0.486	2.1288964578253706
0.487	1.9857394531739114
0.488	1.840622763423391
0.489	1.6936896012264588
0.49	1.54508497187474
0.491	1.39495553019615
0.492	1.2434494358242785
0.493	1.0907162069827183
0.494	0.9369065729286297
0.495	0.7821723252011616
0.496	0.6266661678215207
0.497	0.47054156659257196
0.498	0.31395259764656813
0.499	0.15705379539064365
0.5	3.061616997868383E-15
0.501	-0.15705379539063752
0.502	-0.313952597646562
0.503	-0.47054156659256585
0.504	-0.6266661678215146
0.505	-0.7821723252011558
0.506	-0.9369065729286236
0.507	-1.0907162069827123
0.508	-1.2434494358242727
0.509	-1.3949555301961443
0.51	-1.5450849718747426
0.511	-1.6936896012264533
0.512	-1.8406227634233936
0.513	-1.9857394531738979
0.514	-2.1288964578253653
0.515	-2.269952498697727
0.516	-2.4087683705085765
0.517	-2.545207078751848
0.518	-2.679133974894982
0.519	-2.8104168892606585
0.52	-2.938926261462363
0.521	-3.064535268264886
0.522	-3.1871199487434447
0.523	-3.3065593266182614
0.524	-3.422735529643438
0.525	-3.5355339059327386
0.526	-3.6448431371070638
0.527	-3.7505553481522975
0.528	-3.8525662138789505
0.529	-3.9507750618784505
0.53	-4.045084971874741
0.531	-4.135402871372807
0.532	-4.221639627510077
0.533	-4.303710135019715
0.534	-4.381533400219319
0.535	-4.455032620941844
0.536	-4.524135262330098
0.537	-4.588773128419909
0.538	-4.648882429441256
0.539	-4.70440384477113
0.54	-4.755282581475767
0.541	-4.801468428384716
0.542	-4.8429158056431545
0.543	-4.879583809693738
0.544	-4.911436253643445
0.545	-4.938441702975689
0.546	-4.96057350657239
0.547	-4.9778098230154
0.548	-4.990133642141358
0.549	-4.997532801828657
0.55	-5
0.551	-4.997532801828658
0.552	-4.990133642141358
0.553	-4.977809823015399
0.554	-4.960573506572389
0.555	-4.9384417029756875
0.556	-4.911436253643443
0.557	-4.8795838096937345
0.558	-4.842915805643156
0.559	-4.801468428384713
0.56	-4.755282581475769
0.561	-4.704403844771125
0.562	-4.648882429441253
0.5630000000000001	-4.588773128419905
0.5640000000000001	-4.524135262330093
0.5650000000000001	-4.455032620941839
0.5660000000000001	-4.381533400219314
0.5670000000000001	-4.303710135019719
0.5680000000000001	-4.221639627510071
0.5690000000000001	-4.135402871372811
0.5700000000000001	-4.045084971874734
0.5710000000000001	-3.950775061878444
0.5720000000000001	-3.8525662138789443
0.5730000000000001	-3.7505553481522904
0.5740000000000001	-3.6448431371070567
0.5750000000000001	-3.5355339059327306
0.5760000000000001	-3.422735529643443
0.577	-3.3065593266182667
0.578	-3.18711994874345
0.579	-3.064535268264892
0.58	-2.9389262614623686
0.581	-2.8104168892606642
0.582	-2.6791339748949876
0.583	-2.5452070787518695
0.584	-2.4087683705085827
0.585	-2.269952498697749
0.586	-2.1288964578253715
0.587	-1.9857394531739039
0.588	-1.8406227634233998
0.589	-1.6936896012264593
0.59	-1.5450849718747488
0.591	-1.3949555301961505
0.592	-1.2434494358242878
0.593	-1.090716206982719
0.594	-0.936906572928639
0.595	-0.7821723252011624
0.596	-0.6266661678215213
0.597	-0.4705415665925814
0.598	-0.31395259764656874
0.599	-0.15705379539065312
0.6	-3.673940397442059E-15
0.601	0.15705379539062803
0.602	0.31395259764656147
0.603	0.4705415665925564
0.604	0.6266661678215141
0.605	0.782172325201155
0.606	0.9369065729286142
0.607	1.0907162069827117
0.608	1.2434494358242634
0.609	1.3949555301961436
0.61	1.545084971874725
0.611	1.6936896012264526
0.612	1.8406227634233763
0.613	1.9857394531738972
0.614	2.128896457825365
0.615	2.2699524986977266
0.616	2.408768370508576
0.617	2.5452070787518477
0.618	2.679133974894982
0.619	2.8104168892606434
0.62	2.9389262614623624
0.621	3.0645352682648856
0.622	3.1871199487434443
0.623	3.3065593266182614
0.624	3.422735529643438
0.625	3.5355339059327378
0.626	3.644843137107051
0.627	3.7505553481522966
0.628	3.852566213878939
0.629	3.95077506187845
0.63	4.04508497187474
0.631	4.135402871372806
0.632	4.221639627510077
0.633	4.303710135019715
0.634	4.381533400219318
0.635	4.455032620941836
0.636	4.524135262330097
0.637	4.588773128419902
0.638	4.648882429441256
0.639	4.70440384477113
0.64	4.755282581475766
0.641	4.801468428384716
0.642	4.8429158056431545
0.643	4.879583809693738
0.644	4.911436253643442
0.645	4.938441702975689
0.646	4.960573506572389
0.647	4.9778098230154
0.648	4.990133642141358
0.649	4.997532801828657
0.65	5
0.651	4.997532801828658
0.652	4.990133642141358
0.653	4.9778098230154
0.654	4.960573506572389
0.655	4.93844170297569
0.656	4.911436253643443
0.657	4.879583809693735
0.658	4.842915805643156
0.659	4.801468428384713
0.66	4.755282581475769
0.661	4.704403844771126
0.662	4.648882429441259
0.663	4.588773128419905
0.664	4.524135262330093
0.665	4.455032620941839
0.666	4.381533400219314
0.667	4.303710135019719
0.668	4.221639627510072
0.669	4.135402871372811
0.67	4.045084971874735
0.671	3.950775061878455
0.672	3.8525662138789443
0.673	3.7505553481522904
0.674	3.6448431371070567
0.675	3.535533905932731
0.676	3.4227355296434436
0.677	3.3065593266182534
0.678	3.1871199487434505
0.679	3.064535268264878
0.68	2.938926261462369
0.681	2.8104168892606496
0.682	2.6791339748949734
0.683	2.545207078751855
0.684	2.4087683705085676
0.685	2.2699524986977337
0.686	2.128896457825356
0.687	1.9857394531739045
0.6880000000000001	1.8406227634233838
0.6890000000000001	1.6936896012264602
0.6900000000000001	1.5450849718747328
0.6910000000000001	1.394955530196134
0.6920000000000001	1.2434494358242711
0.6930000000000001	1.090716206982702
0.6940000000000001	0.936906572928622
0.6950000000000001	0.7821723252011453
0.6960000000000001	0.626666167821522
0.6970000000000001	0.47054156659256435
0.6980000000000001	0.31395259764656935
0.6990000000000001	0.15705379539063596
0.7000000000000001	-1.3477304596986768E-14
0.7010000000000001	-0.15705379539064518
0.7020000000000001	-0.3139525976465785
0.7030000000000001	-0.4705415665925735
0.704	-0.6266661678215134
0.705	-0.7821723252011369
0.706	-0.9369065729286137
0.707	-1.0907162069827112
0.708	-1.243449435824263
0.709	-1.394955530196143
0.71	-1.5450849718747244
0.711	-1.6936896012264517
0.712	-1.8406227634233758
0.713	-1.9857394531738968
0.714	-2.128896457825348
0.715	-2.2699524986977258
0.716	-2.4087683705085756
0.717	-2.5452070787518473
0.718	-2.679133974894981
0.719	-2.810416889260643
0.72	-2.9389262614623624
0.721	-3.0645352682648714
0.722	-3.187119948743444
0.723	-3.3065593266182476
0.724	-3.4227355296434374
0.725	-3.5355339059327378
0.726	-3.644843137107051
0.727	-3.750555348152296
0.728	-3.8525662138789385
0.729	-3.95077506187845
0.73	-4.045084971874729
0.731	-4.135402871372806
0.732	-4.221639627510067
0.733	-4.303710135019714
0.734	-4.381533400219318
0.735	-4.455032620941835
0.736	-4.524135262330097
0.737	-4.588773128419901
0.738	-4.648882429441256
0.739	-4.704403844771123
0.74	-4.755282581475766
0.741	-4.8014684283847116
0.742	-4.8429158056431545
0.743	-4.879583809693737
0.744	-4.911436253643442
0.745	-4.938441702975689
0.746	-4.960573506572388
0.747	-4.9778098230154
0.748	-4.990133642141357
0.749	-4.997532801828657
0.75	-5
0.751	-4.997532801828658
0.752	-4.990133642141358
0.753	-4.9778098230154
0.754	-4.960573506572389
0.755	-4.93844170297569
0.756	-4.911436253643443
0.757	-4.87958380969374
0.758	-4.842915805643156
0.759	-4.801468428384713
0.76	-4.755282581475769
0.761	-4.704403844771126
0.762	-4.64888242944126
0.763	-4.588773128419906
0.764	-4.524135262330101
0.765	-4.455032620941839
0.766	-4.381533400219323
0.767	-4.3037101350197196
0.768	-4.221639627510072
0.769	-4.135402871372811
0.77	-4.045084971874735
0.771	-3.9507750618784554
0.772	-3.8525662138789447
0.773	-3.7505553481523024
0.774	-3.644843137107057
0.775	-3.535533905932744
0.776	-3.422735529643444
0.777	-3.3065593266182542
0.778	-3.187119948743451
0.779	-3.0645352682648785
0.78	-2.9389262614623695
0.781	-2.81041688926065
0.782	-2.679133974894989
0.783	-2.5452070787518553
0.784	-2.4087683705085836
0.785	-2.269952498697734
0.786	-2.1288964578253564
0.787	-1.985739453173905
0.788	-1.8406227634233843
0.789	-1.6936896012264606
0.79	-1.5450849718747333
0.791	-1.3949555301961516
0.792	-1.2434494358242718
0.793	-1.09071620698272
0.794	-0.9369065729286228
0.795	-0.782172325201146
0.796	-0.6266661678215225
0.797	-0.47054156659256496
0.798	-0.31395259764657
0.799	-0.1570537953906366
0.8	-4.898587196589413E-15
0.801	0.15705379539064454
0.802	0.3139525976465779
0.803	0.47054156659257285
0.804	0.6266661678215304
0.805	0.7821723252011539
0.806	0.9369065729286306
0.807	1.0907162069827105
0.808	1.2434494358242796
0.809	1.3949555301961425
0.81	1.5450849718747408
0.811	1.6936896012264682
0.812	1.8406227634233918
0.8130000000000001	1.9857394531739123
0.8140000000000001	2.1288964578253635
0.8150000000000001	2.2699524986977417
0.8160000000000001	2.408768370508575
0.8170000000000001	2.5452070787518624
0.8180000000000001	2.6791339748949805
0.8190000000000001	2.8104168892606567
0.8200000000000001	2.9389262614623757
0.8210000000000001	3.0645352682648848
0.8220000000000001	3.187119948743457
0.8230000000000001	3.3065593266182605
0.8240000000000001	3.42273552964345
0.8250000000000001	3.5355339059327373
0.8260000000000001	3.644843137107063
0.8270000000000001	3.750555348152296
0.8280000000000001	3.8525662138789496
0.8290000000000001	3.9507750618784603
0.8300000000000001	4.04508497187474
0.8310000000000001	4.135402871372816
0.8320000000000001	4.2216396275100765
0.833	4.303710135019714
0.834	4.381533400219309
0.835	4.455032620941835
0.836	4.5241352623300894
0.837	4.588773128419901
0.838	4.648882429441255
0.839	4.7044038447711225
0.84	4.755282581475766
0.841	4.8014684283847116
0.842	4.842915805643154
0.843	4.879583809693734
0.844	4.911436253643442
0.845	4.938441702975688
0.846	4.960573506572388
0.847	4.9778098230154
0.848	4.990133642141357
0.849	4.997532801828657
0.85	5
0.851	4.997532801828658
0.852	4.990133642141359
0.853	4.9778098230154
0.854	4.9605735065723895
0.855	4.93844170297569
0.856	4.911436253643443
0.857	4.87958380969374
0.858	4.842915805643156
0.859	4.8014684283847195
0.86	4.755282581475769
0.861	4.704403844771132
0.862	4.64888242944126
0.863	4.588773128419906
0.864	4.524135262330101
0.865	4.455032620941839
0.866	4.381533400219323
0.867	4.3037101350197196
0.868	4.221639627510082
0.869	4.135402871372811
0.87	4.045084971874745
0.871	3.950775061878456
0.872	3.852566213878945
0.873	3.750555348152303
0.874	3.644843137107058
0.875	3.5355339059327444
0.876	3.422735529643445
0.877	3.306559326618268
0.878	3.1871199487434514
0.879	3.064535268264893
0.88	2.9389262614623703
0.881	2.810416889260651
0.882	2.6791339748949894
0.883	2.545207078751856
0.884	2.408768370508584
0.885	2.2699524986977346
0.886	2.128896457825373
0.887	1.9857394531739057
0.888	1.840622763423385
0.889	1.6936896012264613
0.89	1.545084971874734
0.891	1.3949555301961525
0.892	1.2434494358242723
0.893	1.0907162069827208
0.894	0.9369065729286232
0.895	0.7821723252011642
0.896	0.6266661678215231
0.897	0.4705415665925656
0.898	0.31395259764657063
0.899	0.15705379539063719
0.9	5.5109105961630896E-15
0.901	-0.15705379539064396
0.902	-0.3139525976465596
0.903	-0.47054156659257224
0.904	-0.6266661678215123
0.905	-0.7821723252011532
0.906	-0.9369065729286299
0.907	-1.0907162069827099
0.908	-1.243449435824279
0.909	-1.3949555301961416
0.91	-1.5450849718747404
0.911	-1.6936896012264508
0.912	-1.8406227634233914
0.913	-1.9857394531738957
0.914	-2.128896457825363
0.915	-2.269952498697741
0.916	-2.4087683705085747
0.917	-2.5452070787518615
0.918	-2.67913397489498
0.919	-2.8104168892606562
0.92	-2.9389262614623615
0.921	-3.0645352682648843
0.922	-3.1871199487434425
0.923	-3.3065593266182596
0.924	-3.42273552964345
0.925	-3.535533905932737
0.926	-3.6448431371070624
0.927	-3.7505553481522957
0.928	-3.852566213878949
0.929	-3.9507750618784487
0.93	-4.045084971874739
0.931	-4.135402871372805
0.932	-4.221639627510076
0.933	-4.303710135019723
0.934	-4.381533400219318
0.935	-4.455032620941843
0.936	-4.5241352623300966
0.937	-4.588773128419908
0.9380000000000001	-4.648882429441255
0.9390000000000001	-4.704403844771129
0.9400000000000001	-4.755282581475772
0.9410000000000001	-4.801468428384716
0.9420000000000001	-4.842915805643158
0.9430000000000001	-4.879583809693737
0.9440000000000001	-4.911436253643445
0.9450000000000001	-4.938441702975688
0.9460000000000001	-4.9605735065723895
0.9470000000000001	-4.9778098230154
0.9480000000000001	-4.990133642141358
0.9490000000000001	-4.997532801828658
0.9500000000000001	-5
0.9510000000000001	-4.997532801828657
0.9520000000000001	-4.990133642141358
0.9530000000000001	-4.9778098230153995
0.9540000000000001	-4.9605735065723895
0.9550000000000001	-4.9384417029756875
0.9560000000000001	-4.911436253643443
0.9570000000000001	-4.879583809693735
0.9580000000000001	-4.842915805643152
0.9590000000000001	-4.801468428384714
0.96	-4.75528258147577
0.961	-4.704403844771133
0.962	-4.64888242944126
0.963	-4.588773128419913
0.964	-4.524135262330102
0.965	-4.455032620941848
0.966	-4.381533400219324
0.967	-4.3037101350197196
0.968	-4.221639627510083
0.969	-4.135402871372812
0.97	-4.045084971874745
0.971	-3.950775061878456
0.972	-3.8525662138789567
0.973	-3.7505553481523037
0.974	-3.64484313710707
0.975	-3.535533905932745
0.976	-3.422735529643445
0.977	-3.3065593266182685
0.978	-3.187119948743452
0.979	-3.0645352682648936
0.98	-2.938926261462371
0.981	-2.810416889260666
0.982	-2.6791339748949894
0.983	-2.5452070787518566
0.984	-2.4087683705085845
0.985	-2.2699524986977355
0.986	-2.1288964578253737
0.987	-1.985739453173906
0.988	-1.840622763423402
0.989	-1.693689601226462
0.99	-1.5450849718747515
0.991	-1.3949555301961531
0.992	-1.243449435824273
0.993	-1.0907162069827212
0.994	-0.9369065729286239
0.995	-0.7821723252011648
0.996	-0.6266661678215237
0.997	-0.47054156659258384
0.998	-0.31395259764657124
0.999	-0.1570537953906556
